Angles_0,Angles_1,freq,amp_1,amp_2,offset_1,offset_2,phase,Potentials_0,Potentials_1,Speed
-31.42,-70.99,0.7,15,62,-26,6,-65.0,-30.,-67.,5.79624985357605
-5.25,-50.23,0.6,32,64,-10,-39,-54.0,-5.,-59.,5.793906969770729
64.19,48.08,0.4,79,31,-9,50,-65.0,62.,44.,5.7917294089290285
-30.84,22.94,0.5,64,46,24,7,-69.0,-16.,33.,5.790744733150112
25.53,-74.24,0.9,48,47,-25,-84,-72.0,24.,-49.,5.783168555111029
52.36,76.91,0.5,80,78,26,66,-85.0,67.,65.,5.7771576765181765
-104.61,16.43,0.2,32,1,-44,34,5.0,-87.,54.,5.776015313806844
-93.72,-7.23,0.4,79,64,-8,65,-23.0,-86.,33.,5.759795162957067
7.55,33.53,0.6,80,32,-22,34,8.0,33.,55.,5.756324391807447
96.78,39.27,0.7,63,46,-4,-40,40.0,96.,43.,5.750575106022166
29.64,16.26,0.8,48,32,88,73,-37.0,51.,18.,5.746220676841439
135.94,-1.67,0.8,79,19,86,17,-86.0,96.,-7.,5.7389311362055295
-77.6,-4.42,0.5,80,78,88,22,8.0,-38.,39.,5.7374709432442845
36.35,-50.56,0.6,64,61,57,-7,-26.0,27.,-59.,5.737090226902745
15.63,-95.34,0.9,63,32,70,-83,37.0,59.,-87.,5.72921192070303
-41.38,-34.12,0.5,80,79,-73,55,83.0,-24.,-20.,5.72920842216584
-20.17,-20.34,0.9,32,63,-89,-71,21.0,-18.,-15.,5.725397809445644
-23.32,106.96,0.6,48,79,-10,35,-84.0,-7.,92.,5.723164715217187
-86.52,26.7,0.7,0,80,-85,-6,-25.0,-83.,7.,5.722799029140627
130.37,101.54,0.6,64,48,86,70,23.0,97.,92.,5.721815910052758
46.43,31.7,0.1,80,79,-6,-38,-22.0,57.,37.,5.719224118532525
20.18,-83.24,0.9,63,2,-41,-83,-24.0,37.,-83.,5.715256593073541
-13.72,17.43,0.6,47,63,-44,-26,-7.0,-17.,8.,5.715200440467935
53.37,7.14,0.4,80,79,-6,-38,-22.0,48.,-1.,5.710419614993534
23.57,87.69,0.6,48,79,-10,35,-84.0,34.,71.,5.70959953817188
-61.91,-88.5,0.1,79,65,71,-22,67.0,-47.,-82.,5.705952900648254
14.04,1.94,0.6,64,1,-88,-11,-8.0,17.,5.,5.705488981904948
-52.38,-29.08,0.4,48,63,-41,5,8.0,-27.,-31.,5.7024378330094505
44.59,-101.18,0.8,32,63,72,-39,-68.0,42.,-88.,5.700899303127327
13.95,-33.64,0.6,64,62,-55,-85,-55.0,20.,-38.,5.690569911728635
96.8,-22.77,0.9,48,77,88,-38,10.0,95.,6.,5.688524471978749
59.45,23.77,0.8,31,78,57,-27,-20.0,72.,45.,5.687194431169096
48.45,-55.2,0.6,0,48,39,-18,39.0,68.,-42.,5.685938782271595
-21.33,21.03,0.6,0,49,-10,-11,5.0,-18.,31.,5.683087071502889
131.87,-85.09,0.8,80,64,57,-83,-83.0,95.,-86.,5.680108303350991
70.96,-30.66,0.6,80,47,27,-85,69.0,59.,-26.,5.6761641951999655
-3.18,-31.23,0.7,32,64,-28,-73,-41.0,-1.,-45.,5.672958978048113
9.55,67.25,0.2,79,15,24,36,-51.0,11.,62.,5.665857122348415
-22.49,28.34,0.6,48,32,-87,69,-24.0,-2.,24.,5.664174493110624
-64.67,64.93,0.7,15,33,-55,67,21.0,-65.,89.,5.663878580493224
-71.03,-104.8,0.8,16,47,-56,-52,-24.0,-65.,-89.,5.663635325726955
-1.06,24.79,0.5,64,78,-11,13,10.0,-8.,10.,5.663292096310949
-40.57,37.82,0.6,15,48,-24,70,9.0,-42.,24.,5.66128527114422
88.31,8.1,0.7,31,79,70,-34,-7.0,85.,-2.,5.659628837625175
-104.31,-91.75,0.9,32,63,-89,-71,21.0,-86.,-89.,5.658127484620637
-26.97,-117.69,0.6,64,62,-55,-85,-55.0,-3.,27.,5.656592124014083
-161.27,7.12,0.7,80,34,-86,36,-53.0,-51.,18.,5.653868795735919
118.85,140.4,0.7,63,77,68,80,-23.0,95.,91.,5.653208158946366
33.19,48.93,0.8,63,31,56,82,36.0,69.,58.,5.6505520699341965
-50.52,101.5,0.8,64,34,-25,88,-55.0,-27.,93.,5.649600046849248
-61.69,40.54,0.3,64,1,-90,53,-39.0,-41.,40.,5.647244163285343
126.58,23.77,0.6,79,63,88,-34,85.0,94.,31.,5.646979333809164
-10.17,50.82,0.6,0,79,86,68,-8.0,-12.,39.,5.639074983018522
55.,29.47,0.5,48,61,20,-25,54.0,52.,31.,5.634746571203051
43.08,-107.18,0.1,48,31,-74,-35,-52.0,73.,-87.,5.633677639339421
-24.73,-42.45,0.1,31,79,-40,-25,-56.0,-15.,-21.,5.632310894975274
44.14,-52.62,0.8,80,18,23,-51,-38.0,37.,-60.,5.630103402751043
75.56,7.92,0.3,15,47,-7,11,-36.0,112.,36.,5.624247299406461
-30.58,-50.36,0.7,0,16,20,-11,69.0,-15.,-23.,5.62252896812164
27.05,-50.16,0.8,64,16,-57,-80,-83.0,45.,-51.,5.619405481977512
111.5,55.95,0.3,79,50,24,20,-7.0,96.,49.,5.618216096082059
-110.52,-130.32,0.9,32,63,-89,-71,21.0,-87.,-90.,5.609767419689009
-61.05,-71.7,0.4,79,63,56,-74,48.0,-74.,-80.,5.609049014399707
14.37,-21.24,0.7,32,63,8,-37,-7.0,11.,-35.,5.605725215799317
-94.89,-102.75,0.5,32,79,-74,-84,-25.0,-86.,-85.,5.602430774398066
-17.23,48.94,0.5,16,33,21,23,52.0,-18.,38.,5.59423206691722
115.41,65.2,0.4,80,65,56,89,-85.0,95.,89.,5.582697133068282
54.61,-7.28,0.6,48,80,9,-52,-51.0,56.,-16.,5.5787860458263605
-2.64,-4.54,0.8,47,79,-22,-86,51.0,-8.,31.,5.571206813432221
88.03,-77.28,0.4,48,64,72,-51,-51.0,78.,-87.,5.568283647815014
-40.81,-92.2,0.0,16,64,38,-39,-54.0,-38.,-79.,5.557065175802356
-40.78,-133.82,0.9,48,47,-25,-84,-72.0,-51.,-88.,5.555700011187279
-6.8,-86.71,0.9,63,2,-41,-83,-24.0,-11.,-86.,5.553383739647071
-136.32,82.76,0.5,64,45,-90,85,51.0,107.,75.,5.551360700483414
-57.27,-99.98,0.4,48,48,-87,-21,-80.0,-61.,-87.,5.550516903067638
-78.3,4.54,0.2,48,17,-27,7,-56.0,-75.,8.,5.5420062553092615
-44.88,16.48,0.3,64,17,36,19,-85.0,-38.,24.,5.5345089814617126
1.05,80.18,0.8,47,0,-26,84,-66.0,-6.,85.,5.5337402162244285
44.11,-95.07,0.9,31,79,45,-20,73.0,55.,-74.,5.530269705659274
-47.5,-89.69,0.1,63,32,11,-82,-51.0,-54.,-86.,5.525759490970113
-83.89,-70.86,0.8,64,16,-57,-80,-83.0,-60.,-66.,5.521228913941625
-51.59,63.89,0.2,79,15,24,66,-80.0,-40.,70.,5.518247930531095
81.38,38.43,0.8,32,62,54,-18,-5.0,87.,40.,5.514139580152804
-58.98,102.12,0.8,32,79,-77,81,-11.0,-10.,96.,5.513637546616112
-56.68,-48.64,0.6,47,63,-44,-26,-7.0,-65.,-60.,5.5102784283213415
-33.32,94.91,0.5,79,17,-76,85,72.0,-43.,95.,5.507252521941826
26.85,39.33,0.3,0,49,7,88,7.0,28.,34.,5.507092781171839
43.87,-138.5,0.9,48,64,88,-81,38.0,59.,-90.,5.501384629222647
-75.79,-91.65,0.8,32,63,-42,-69,-54.0,-67.,-72.,5.490124514236064
-57.26,-68.18,0.7,64,77,5,10,36.0,-45.,-68.,5.489942502970608
-98.03,-37.57,0.9,64,31,-75,-56,56.0,-86.,-44.,5.476818546934602
9.86,1.86,0.6,63,32,71,42,23.0,19.,5.,5.476186499319326
-10.58,32.45,0.6,47,63,-44,-26,-7.0,-10.,23.,5.469561510997158
-119.44,71.39,0.9,63,13,-88,85,-10.0,-14.,70.,5.469156938709611
41.26,-111.54,0.8,48,64,86,-52,-7.0,41.,-88.,5.467653693124481
2.92,-28.91,0.9,32,47,24,-10,22.0,-1.,-43.,5.46222985055776
-66.71,-22.61,0.2,16,64,-88,40,84.0,-23.,17.,5.461322653481319
129.39,-46.45,0.7,63,80,87,-84,37.0,95.,9.,5.46011336581978
-145.34,33.04,0.5,79,33,-73,66,-7.0,-87.,40.,5.458992139280557
-8.3,-18.12,0.5,64,64,-27,-10,21.0,6.,-2.,5.456854989686926
70.76,61.75,0.8,32,78,88,10,-73.0,89.,117.,5.451992532715141
22.26,-40.2,0.9,32,79,73,50,69.0,33.,-36.,5.451269779889599
-46.38,-27.9,0.7,79,31,9,7,54.0,-25.,-23.,5.447898984307883
-70.28,-8.43,0.3,79,33,24,-10,-85.0,-66.,-1.,5.436731704560457
39.67,17.72,0.9,48,47,-8,-21,-9.0,53.,33.,5.434478452345994
99.01,-17.02,0.7,64,48,56,-18,39.0,95.,-1.,5.424778160698146
-25.41,65.1,0.5,48,78,-71,-11,10.0,-22.,66.,5.419164485466218
-27.51,-29.26,0.8,0,47,-28,-68,10.0,-22.,-21.,5.418510332174288
47.63,-27.76,0.9,79,47,42,-72,83.0,26.,-26.,5.414056455081648
-46.49,-66.97,0.5,48,78,24,-23,82.0,-37.,-80.,5.411506147597214
44.48,-54.73,0.6,32,63,69,-7,-6.0,42.,-31.,5.411078997201944
7.68,54.04,0.9,80,15,-7,53,-9.0,36.,62.,5.411004663415497
23.53,-88.25,0.4,0,32,6,38,-9.0,28.,-88.,5.4047661255832455
-12.79,-94.71,0.9,16,76,10,-17,7.0,-6.,-90.,5.3996866165497535
-22.25,-47.37,0.7,64,48,56,-25,-80.0,-23.,-34.,5.3994523587521
52.98,88.4,0.5,63,17,23,79,83.0,45.,91.,5.3975981371315305
46.67,-47.39,0.9,48,77,88,-38,10.0,38.,-56.,5.394824153623392
-82.1,93.19,0.6,48,79,-70,38,68.0,-86.,80.,5.393407535432201
-5.44,140.15,0.4,48,79,-57,86,-37.0,-2.,93.,5.3932086031806366
-34.73,54.79,0.9,31,33,-59,-7,-20.0,-8.,55.,5.387790417800323
-16.75,-26.45,0.6,64,47,90,22,21.0,-5.,-19.,5.385368441799934
-24.82,-35.08,0.9,64,78,-40,-13,62.0,-5.,-13.,5.383245127828883
111.66,-12.39,0.4,79,63,71,-22,-24.0,95.,-18.,5.380550670150564
39.37,29.32,0.6,64,47,-10,-4,9.0,52.,69.,5.3795550187615495
-104.25,-39.23,0.3,79,16,-55,17,-39.0,-82.,-33.,5.379114558773506
-46.78,-69.52,0.7,16,45,-28,-57,-69.0,-39.,-52.,5.373041403262484
-18.64,73.03,0.6,16,79,-40,-5,-84.0,-14.,60.,5.36824040935234
-90.66,-165.09,0.4,16,79,7,-85,-85.0,-86.,-46.,5.366940665187582
-120.23,11.87,0.6,48,79,-70,38,68.0,-86.,-3.,5.366566351602853
12.77,7.64,0.5,79,48,-9,-7,-7.0,4.,1.,5.366079257301598
-99.78,-75.01,0.7,48,48,-59,-39,70.0,-85.,-83.,5.362400371906168
25.34,-41.65,0.8,63,32,8,-10,65.0,44.,-31.,5.359361347670934
-16.42,47.89,0.9,32,33,-27,54,21.0,-1.,63.,5.358403167964517
70.43,-58.54,0.3,64,2,23,-79,51.0,74.,-12.,5.357149844941325
-3.21,0.43,0.9,80,34,-89,-10,83.0,19.,12.,5.355976140716603
0.59,-22.83,0.7,32,64,-28,-73,-41.0,5.,-30.,5.34620164438268
-9.91,-50.11,0.3,16,0,-40,-36,-82.0,-8.,-54.,5.330237324929699
81.79,44.02,0.6,47,81,56,-10,-8.0,77.,60.,5.328815582085352
4.37,7.31,0.0,15,1,23,6,65.0,2.,7.,5.324704734622316
88.65,-10.34,0.7,15,48,77,-51,-65.0,92.,-15.,5.323442058139876
-50.57,-26.59,0.8,79,50,86,-28,50.0,-25.,-33.,5.320507215152929
-17.13,-5.83,0.9,16,31,-11,6,25.0,24.,6.,5.310839513304962
-41.77,-68.25,0.8,32,47,-41,-21,69.0,-28.,-57.,5.308158978678257
66.08,-38.74,0.2,0,17,8,-52,-6.0,73.,-1.,5.301363525803957
52.86,17.5,0.5,64,46,24,7,-69.0,48.,9.,5.300400267708151
76.44,-1.39,0.7,64,78,86,-64,-52.0,94.,39.,5.297793430860174
30.14,28.36,0.9,15,32,-11,27,-37.0,40.,32.,5.29577950378523
43.9,-82.09,0.9,80,1,-24,-80,39.0,37.,-80.,5.294008748875867
-88.35,35.56,0.7,15,33,-55,67,21.0,-86.,70.,5.292211186057586
-27.61,22.31,0.6,80,47,58,51,55.0,-21.,48.,5.29017542085004
-20.61,31.41,0.6,16,78,-27,-41,-81.0,-11.,23.,5.289149302074902
120.25,22.52,0.9,48,32,88,-6,24.0,94.,19.,5.289114747290788
-64.82,2.33,0.8,16,33,-58,38,84.0,-22.,37.,5.272127198034167
69.03,-10.89,0.5,64,46,24,7,-69.0,64.,-16.,5.269658145584894
31.08,-19.33,0.5,64,48,-9,-56,-80.0,44.,-21.,5.264581059505634
55.45,30.13,0.8,32,30,74,-71,-53.0,44.,26.,5.264012001710566
-11.17,0.88,0.1,0,47,-10,-4,9.0,-19.,-6.,5.261493730843354
-15.73,-34.5,0.7,64,34,-24,-64,-70.0,2.,-32.,5.2596534182458505
97.09,75.25,0.3,48,32,55,55,85.0,95.,110.,5.258768239541784
-43.32,-16.73,0.7,31,30,-44,19,22.0,-32.,-9.,5.256706536431682
-55.01,-49.72,0.7,16,79,-40,7,-7.0,-17.,2.,5.255305055427281
-16.99,-33.45,0.9,80,32,-73,24,39.0,1.,-20.,5.250976316428259
-74.58,-80.35,0.6,63,64,-58,-68,-5.0,-54.,-61.,5.250144860727865
75.47,67.9,0.1,63,31,71,81,-56.0,66.,64.,5.242042757546389
-72.69,-107.61,0.5,64,48,-11,-86,-84.0,-75.,-89.,5.236075841423509
-40.39,25.65,0.6,32,78,-6,56,-72.0,-34.,45.,5.225435882918213
36.78,-21.07,0.5,63,47,-9,-79,8.0,27.,-26.,5.223668520826574
11.01,-7.44,0.0,80,49,39,71,54.0,9.,-12.,5.216742663077117
91.2,-84.44,0.5,32,79,70,-85,50.0,94.,-34.,5.215338823815814
-8.87,22.84,0.6,79,15,76,36,-5.0,4.,30.,5.208676751142139
90.97,55.13,0.5,64,45,22,27,51.0,94.,67.,5.206735573063022
19.43,37.55,0.8,32,16,71,55,-82.0,25.,45.,5.200325177299346
8.3,103.35,0.8,32,79,-77,81,-11.0,10.,87.,5.199324953095546
51.41,-131.89,0.9,47,78,85,-56,-64.0,43.,-90.,5.19684687103276
32.03,118.35,0.7,0,77,39,-72,83.0,38.,92.,5.193831754680084
-33.06,-74.24,0.9,32,47,-29,-53,-83.0,-32.,-62.,5.189635162044429
-60.47,-95.96,0.5,64,48,-9,-56,-80.0,-63.,-86.,5.186686216329453
49.98,-19.4,0.7,48,47,72,11,8.0,95.,-4.,5.185945646803149
25.3,-51.52,0.6,80,47,27,-85,69.0,40.,-41.,5.181207533991003
-63.42,-7.82,0.9,0,78,-73,37,20.0,-58.,35.,5.178446865646187
-70.9,-148.94,0.4,48,63,-20,-86,-22.0,-64.,-46.,5.1779983596655885
111.97,12.33,0.6,79,63,40,-34,22.0,95.,22.,5.174549056285316
-40.09,-58.35,0.6,32,64,-10,-55,-39.0,-46.,-55.,5.173472700494385
-43.12,20.5,0.7,16,79,-40,7,-7.0,-33.,70.,5.163500996662079
-77.78,-83.62,0.4,80,79,-6,-38,-22.0,-86.,-85.,5.158217689552635
-59.,-74.6,0.7,16,79,-40,7,-7.0,-53.,-67.,5.157909191325858
26.88,-75.1,0.7,64,78,86,-64,-52.0,71.,-31.,5.156788558581339
-22.84,-162.14,0.4,64,79,56,-81,21.0,12.,114.,5.1537075823543015
-65.91,12.71,0.8,32,48,-88,-5,10.0,-54.,28.,5.151519480394526
43.83,12.97,0.6,63,63,71,-34,85.0,34.,6.,5.139764330955382
44.32,83.4,0.4,63,79,7,18,80.0,40.,94.,5.137162508256285
116.22,21.31,0.1,48,77,23,-38,10.0,95.,14.,5.136549275285759
3.18,35.68,0.8,32,18,39,49,-72.0,8.,43.,5.136420510530259
-52.48,-73.08,0.7,32,34,-40,-65,7.0,-56.,-44.,5.135481797126523
31.04,-38.19,0.9,16,47,41,10,83.0,40.,-36.,5.132243961727623
-41.35,-6.33,0.2,32,46,74,-8,83.0,-43.,-13.,5.124386873294941
-66.91,-80.35,0.7,32,34,-40,-65,7.0,-68.,-85.,5.123478939697846
-41.03,74.2,0.0,32,1,57,53,-84.0,-9.,110.,5.121386131561607
25.15,-40.16,0.7,64,34,-24,-64,-70.0,36.,-45.,5.114495282676351
-26.54,-126.98,0.8,80,80,-25,26,-52.0,17.,-56.,5.114237178353927
-7.73,63.13,0.4,16,64,-39,54,38.0,-6.,54.,5.110894756268916
32.97,27.86,0.5,64,62,53,-6,52.0,49.,49.,5.108094386161166
-149.55,-20.65,0.9,80,32,-73,24,39.0,-59.,-19.,5.101875483082716
90.22,-17.18,0.3,80,49,69,6,-86.0,79.,-15.,5.101680209130137
52.53,22.48,0.9,32,47,24,-10,22.0,53.,23.,5.097521089489146
-35.35,17.18,0.8,0,15,-70,36,-7.0,-34.,21.,5.094768155348391
-15.31,-24.77,0.3,31,62,-72,-55,69.0,-9.,-9.,5.092548855900727
90.58,-18.4,0.9,79,16,42,-10,-83.0,79.,-21.,5.092083819545647
-4.18,5.64,0.9,79,0,-77,19,-83.0,28.,38.,5.089560134604509
42.9,-113.53,0.8,80,64,57,-83,-83.0,26.,-88.,5.084998077059691
-58.79,-14.77,0.5,16,33,-75,-25,21.0,-60.,-20.,5.084704670956432
-6.15,-41.76,0.1,79,32,72,-36,21.0,-11.,-44.,5.078608044496567
-27.84,67.08,0.9,0,63,-22,11,23.0,-24.,64.,5.076025335770262
-43.21,-18.28,0.8,16,47,-56,-52,-24.0,-42.,-23.,5.071922838647099
-135.98,-9.06,0.5,80,47,-74,-13,62.0,112.,-13.,5.06974690877321
72.39,54.99,0.8,48,31,56,60,20.0,92.,69.,5.069480313893115
-35.22,7.76,0.8,48,32,-39,-28,37.0,-44.,2.,5.068031393180192
32.42,49.44,0.6,48,63,21,12,-21.0,46.,63.,5.065456501463922
-27.15,-54.15,0.5,48,78,24,-23,82.0,-18.,-34.,5.058339929017569
72.58,99.37,0.5,47,63,72,49,-54.0,88.,91.,5.056357418232382
-96.,30.55,0.5,64,48,-74,67,22.0,-80.,39.,5.055499563210132
46.1,-34.46,0.8,32,49,23,-80,24.0,44.,-33.,5.050672663583412
-36.74,-72.54,0.2,0,30,-13,-41,-70.0,-39.,-23.,5.05055986144043
-49.68,33.05,0.7,32,16,-83,55,-39.0,-51.,27.,5.044994353426717
-57.87,-77.6,0.7,79,64,-40,-87,21.0,-39.,-66.,5.0431064271887855
-81.29,7.92,0.6,80,32,-22,34,8.0,-86.,1.,5.04244351342824
57.16,-138.76,0.9,16,78,75,-55,53.0,67.,-89.,5.04213577907114
-24.18,30.14,0.4,48,79,-57,86,-37.0,-25.,57.,5.038526809524858
-30.75,49.43,0.9,48,46,8,81,-23.0,-14.,75.,5.03611897740323
-45.89,77.94,0.6,64,79,-39,40,38.0,-60.,61.,5.032477565818999
-22.14,63.6,0.7,64,33,-89,70,54.0,-7.,80.,5.029504589187545
-49.87,-29.,0.7,79,31,9,7,54.0,-32.,-24.,5.027965812784546
-24.02,10.02,0.9,48,46,8,81,-23.0,-31.,41.,5.026276107858894
65.15,-5.04,0.9,47,78,85,-56,-64.0,90.,14.,5.025783979758667
-5.67,103.83,0.4,32,80,22,54,-67.0,7.,94.,5.02549593315223
-8.81,-35.41,0.9,48,47,-25,-84,-72.0,38.,12.,5.02293624904687
-29.73,6.45,0.8,63,1,22,24,56.0,-8.,8.,5.022507118539395
-23.11,69.17,0.8,16,33,-58,38,84.0,-21.,61.,5.0187390326623005
4.37,-82.45,0.8,31,77,44,-55,85.0,12.,-89.,5.018301180254828
-72.97,132.69,0.6,0,63,-88,79,22.0,-67.,92.,5.013115495397865
3.33,-93.76,0.7,16,32,72,-82,-8.0,15.,-82.,5.010510949019269
-21.91,35.48,0.4,0,45,-23,82,-38.0,-17.,41.,5.005255189536709
-56.66,-46.81,0.8,64,48,-35,5,-53.0,-74.,-44.,5.001318398497101
-67.28,-13.41,0.3,80,31,-25,-21,-70.0,-55.,-4.,4.995037786219609
-0.51,92.76,0.8,15,47,42,54,83.0,36.,96.,4.994665153116402
-42.63,-110.37,0.6,64,32,24,-82,-8.0,-36.,-88.,4.993087937820778
-59.01,-41.28,0.4,64,79,-90,-41,-24.0,-66.,-50.,4.991987782079013
-89.87,46.58,0.3,64,1,-90,53,-39.0,-58.,47.,4.989491241953061
-22.71,-64.12,0.8,64,17,8,-52,-6.0,-33.,-64.,4.978241809757226
-22.51,-22.02,0.6,80,33,-59,-56,83.0,-35.,-19.,4.9761121533492245
54.73,-51.93,0.7,0,16,39,-83,85.0,59.,-57.,4.973654959027963
-11.47,-25.22,0.8,48,32,-39,-28,37.0,32.,21.,4.969512595850481
60.09,-1.98,0.9,16,78,75,-55,53.0,57.,-7.,4.961024153196554
-113.43,-124.93,0.6,63,64,-58,-68,-5.0,-86.,-88.,4.9547784003844
52.15,-23.03,0.6,47,81,56,-10,-8.0,46.,-38.,4.953231596292075
98.36,26.57,0.8,32,78,88,10,-73.0,94.,7.,4.951856121894589
-108.93,52.81,0.5,79,17,-76,85,72.0,-84.,56.,4.950585743018124
-2.29,-77.96,0.7,48,31,-37,-80,51.0,8.,-66.,4.950209889172251
-30.3,36.22,0.7,48,32,-74,47,79.0,-22.,49.,4.9461432879272
-8.81,-15.38,0.8,32,30,-13,-41,-70.0,3.,-12.,4.943778361627961
-10.1,50.85,0.5,48,17,39,56,-69.0,30.,87.,4.937060054280651
-94.22,-94.98,0.7,32,0,-71,-24,-9.0,-86.,-88.,4.9369656219835205
61.33,66.45,0.6,64,48,86,70,23.0,53.,68.,4.934333520830541
20.75,-15.68,0.5,48,63,71,9,84.0,55.,8.,4.926757710931227
-36.73,-71.02,0.3,32,79,-72,-5,-84.0,-37.,-79.,4.924853715342705
-10.5,-34.35,0.9,16,47,-7,-20,53.0,-7.,-15.,4.922749023670367
55.67,73.98,0.6,79,63,88,-34,-37.0,82.,90.,4.92254093009706
-22.97,-85.36,0.5,79,76,-10,-53,20.0,-2.,-67.,4.921545356620521
116.2,45.9,0.6,48,16,72,35,8.0,95.,84.,4.918155793025829
-19.15,-42.7,0.2,63,79,40,6,-36.0,-12.,-30.,4.90779120749089
113.63,72.24,0.5,64,63,73,22,-71.0,96.,65.,4.903378491575834
-121.51,-88.94,0.0,48,78,-71,-11,10.0,-86.,-87.,4.902165996646516
-72.47,25.7,0.8,16,32,-72,53,-84.0,-67.,35.,4.9017507983478295
1.95,100.46,0.4,79,47,-38,81,-9.0,14.,92.,4.899959387954363
11.37,-38.56,0.4,64,79,37,35,-39.0,7.,-45.,4.88992812151982
55.8,67.33,0.7,63,77,68,80,-23.0,43.,82.,4.889906349235536
82.34,-15.68,0.5,80,32,11,-57,-8.0,87.,-13.,4.889674191400079
75.55,-88.35,0.7,48,78,87,-35,-52.0,68.,-87.,4.889451979044226
9.72,-33.3,0.6,32,47,9,23,-82.0,6.,-32.,4.883214662511105
78.48,-21.71,0.7,31,79,70,-34,-7.0,74.,-23.,4.875372107467331
-26.19,23.16,0.8,64,34,-25,88,-55.0,-36.,54.,4.871961079865137
-40.45,85.97,0.2,79,63,41,69,7.0,-53.,81.,4.86731896952019
-99.4,-27.15,0.3,63,17,-72,52,68.0,-83.,-29.,4.861412794975358
-4.66,-0.89,0.4,16,16,39,49,39.0,3.,4.,4.85856175097939
-42.67,-95.64,0.5,64,79,22,-81,-70.0,-33.,-75.,4.8509347670599166
-58.57,-64.4,0.7,0,78,-56,-8,-71.0,-54.,-77.,4.8498702685912845
-92.4,-15.71,0.3,79,48,-42,7,37.0,-86.,-19.,4.848367033306344
0.31,-52.4,0.6,32,79,-9,-65,23.0,4.,-70.,4.844172654355655
44.8,-8.43,0.5,48,16,89,-11,-24.0,39.,-8.,4.843025934168049
2.95,-4.92,0.8,64,47,-7,-25,55.0,22.,3.,4.840412252998584
-38.13,2.61,0.2,15,17,-56,-37,69.0,-37.,41.,4.838292434999356
-59.08,0.71,0.5,48,32,-25,32,-42.0,-61.,6.,4.837122261687041
-15.13,-74.63,0.7,64,77,5,10,36.0,3.,-65.,4.836184036224634
101.87,-17.91,0.4,79,63,56,-74,33.0,123.,-16.,4.834160809593838
8.7,60.99,0.5,48,32,-25,32,-42.0,21.,63.,4.832081786398029
-120.64,19.85,0.6,64,32,-56,37,66.0,-85.,13.,4.826732613224874
39.84,-25.26,0.6,0,79,39,-3,9.0,47.,-2.,4.825824551852924
112.66,33.05,0.6,48,14,74,21,8.0,94.,72.,4.8210521268527895
54.32,17.99,0.5,0,0,86,27,51.0,64.,28.,4.820178220007908
-27.93,-22.29,0.4,64,63,42,11,23.0,6.,-4.,4.8200282044988265
6.75,-0.47,0.7,16,65,40,28,8.0,15.,17.,4.817094483761979
54.74,45.84,0.9,48,32,88,-6,24.0,63.,71.,4.813151486119521
9.39,-118.03,0.5,63,63,74,-50,-21.0,10.,-88.,4.811465853379906
61.34,10.7,0.5,48,78,24,-23,82.0,61.,26.,4.808432797093778
-91.14,-85.8,0.4,64,77,-73,-8,51.0,-76.,-77.,4.806066974003229
124.56,-61.55,0.9,48,64,88,-81,38.0,96.,2.,4.805675450739833
-111.87,6.79,0.9,79,1,-37,-80,-34.0,-38.,8.,4.799864886157662
-40.43,0.37,0.6,16,32,-72,9,-23.0,-25.,7.,4.789946936352196
-9.88,-42.7,0.6,32,78,-6,56,-72.0,3.,-14.,4.788829831066954
-53.58,-115.54,0.5,63,47,-9,-79,8.0,-11.,-87.,4.78714099728264
-28.96,19.78,0.6,16,78,-27,-41,-81.0,-19.,69.,4.781753851742315
-93.1,-35.45,0.9,31,33,-59,-7,-20.0,-86.,-28.,4.7789759129927525
8.87,-45.8,0.7,48,31,-37,-80,51.0,42.,-1.,4.777007235411019
-114.77,-18.22,0.5,31,65,-90,51,-23.0,-50.,-15.,4.776373104146344
-46.91,-59.7,0.7,64,1,-90,-55,-39.0,-62.,-56.,4.775950779096874
39.31,33.61,0.9,0,46,72,79,-60.0,45.,57.,4.775316938469002
-33.83,-30.07,0.5,64,78,-11,13,10.0,-18.,-13.,4.772449720639248
81.78,56.23,0.5,48,17,39,56,-69.0,83.,53.,4.769611285389578
-3.95,-135.44,0.9,47,16,-9,-74,33.0,11.,-88.,4.769052365912301
86.96,84.86,0.2,79,64,27,72,42.0,86.,90.,4.766503690817648
-72.96,-39.78,0.7,32,34,-40,-65,7.0,-66.,-30.,4.766328827898881
-75.56,-59.48,0.3,80,1,-10,-67,39.0,-33.,-21.,4.766031739390785
-69.38,-58.96,0.6,79,1,10,-54,67.0,-71.,-56.,4.763115431358277
-94.55,-84.12,0.5,80,1,-24,-80,39.0,-87.,-82.,4.762199183621148
-18.77,12.49,0.4,32,78,74,41,-71.0,-17.,20.,4.761491774494218
8.,53.17,0.4,0,78,-6,35,-39.0,16.,74.,4.760600390362743
12.88,-69.62,0.7,79,0,40,-70,-68.0,35.,-66.,4.758569665112744
-95.41,-31.32,0.9,16,32,-89,-6,70.0,-85.,-35.,4.756948724134529
76.3,37.71,0.7,79,1,24,48,37.0,93.,67.,4.755329160857484
-121.17,-14.9,0.6,64,1,-88,-11,-8.0,26.,-12.,4.752868851739976
25.55,-5.62,0.4,47,33,56,49,-9.0,37.,3.,4.745625600302545
-65.34,39.74,0.9,32,31,-74,71,-85.0,-54.,73.,4.744579172652641
113.19,14.98,0.5,48,63,71,9,84.0,96.,29.,4.743264672392499
